"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1561,      -5.221662002,       -3.84612062,      -4.156856377,      -7.124530669
          0,           0,        1562,      -5.220354675,      -3.845431441,      -4.156543602,      -7.123535391
          0,           0,        1563,      -5.219095117,      -3.844720592,      -4.156273332,      -7.122540231
          0,           0,        1564,       -5.21826696,      -3.844022751,      -4.156003251,      -7.121544657
          0,           0,        1565,      -5.217599681,      -3.843385504,      -4.155656397,      -7.120547881
          0,           0,        1566,       -5.21622081,       -3.84277665,      -4.155306284,      -7.119549584
          0,           0,        1567,      -5.214399261,      -3.842180977,      -4.154931109,       -7.11854973
          0,           0,        1568,      -5.212266196,      -3.841598115,      -4.154532119,      -7.117548205
          0,           0,        1569,      -5.210558913,        -3.8410051,      -4.154113973,      -7.116544892
          0,           0,        1570,      -5.208734024,      -3.840445114,       -4.15370706,        -7.1155398
          0,           0,        1571,      -5.206409713,      -3.839945634,      -4.153249676,      -7.114534236
          0,           0,        1572,      -5.203683381,      -3.839467592,      -4.152759684,      -7.113528208
          0,           0,        1573,      -5.201001145,      -3.838974136,      -4.152323069,       -7.11252213
          0,           0,        1574,      -5.197981403,      -3.838486367,      -4.151887326,      -7.111515766
          0,           0,        1575,      -5.194666623,      -3.838036764,      -4.151493223,      -7.110508161
          0,           0,        1576,      -5.191176013,      -3.837618068,       -4.15112761,      -7.109499163
          0,           0,        1577,      -5.187286313,      -3.837103693,      -4.150817836,      -7.108490386
          0,           0,        1578,      -5.183179748,      -3.836575578,      -4.150565868,      -7.107483223
          0,           0,        1579,       -5.17920278,      -3.836003204,      -4.150385434,      -7.106477267
          0,           0,        1580,      -5.175529473,      -3.835369702,      -4.150282375,      -7.105472047
          0,           0,        1581,      -5.172187874,      -3.834741463,      -4.150174382,      -7.104467061
          0,           0,        1582,      -5.169394924,      -3.834131759,      -4.150001808,      -7.103461547
          0,           0,        1583,      -5.166905064,      -3.833486475,      -4.149835173,      -7.102455125
          0,           0,        1584,       -5.16452059,      -3.832819213,      -4.149652194,      -7.101447358
          0,           0,        1585,       -5.16251974,       -3.83215532,       -4.14940344,      -7.100437738
          0,           0,        1586,      -5.160553512,      -3.831530402,      -4.149085465,      -7.099425921
          0,           0,        1587,       -5.15865644,      -3.830902425,      -4.148745378,      -7.098411654
          0,           0,        1588,      -5.156745661,      -3.830291579,      -4.148409893,      -7.097394721
          0,           0,        1589,      -5.154806751,      -3.829694073,      -4.148083863,      -7.096375064
          0,           0,        1590,       -5.15293424,      -3.829113591,      -4.147740417,      -7.095352631
          0,           0,        1591,      -5.150655319,      -3.828632067,      -4.147387841,      -7.094327282
          0,           0,        1592,      -5.148341021,      -3.828176568,      -4.147054314,      -7.093298357
          0,           0,        1593,      -5.146626038,      -3.827728238,      -4.146731024,      -7.092266248
          0,           0,        1594,       -5.14525099,      -3.827261096,      -4.146439588,      -7.091231252
          0,           0,        1595,      -5.144049526,      -3.826771576,      -4.146194499,      -7.090195037
          0,           0,        1596,      -5.143095726,       -3.82626603,      -4.146041206,      -7.089157726
          0,           0,        1597,      -5.142410251,      -3.825733437,      -4.145975762,      -7.088119252
          0,           0,        1598,      -5.141814747,      -3.825206725,      -4.145958436,      -7.087079507
          0,           0,        1599,      -5.141261285,      -3.824697771,       -4.14599709,      -7.086038272
          0,           0,        1600,      -5.141199822,      -3.824176631,      -4.146143787,      -7.084995097
          0,           0,        1601,       -5.14119182,      -3.823644964,      -4.146365391,      -7.083949753
          0,           0,        1602,      -5.141096668,       -3.82311791,      -4.146630103,      -7.082902677
          0,           0,        1603,      -5.140697593,      -3.822579982,      -4.146903362,       -7.08185354
          0,           0,        1604,      -5.140370125,      -3.822035108,      -4.147119679,      -7.080802015
          0,           0,        1605,      -5.140013016,      -3.821499412,      -4.147259909,       -7.07974789
          0,           0,        1606,      -5.139860084,      -3.820963879,      -4.147339613,      -7.078691025
          0,           0,        1607,      -5.139916953,      -3.820444962,      -4.147357829,      -7.077631425
          0,           0,        1608,       -5.14034422,      -3.819968557,      -4.147317677,      -7.076568538
          0,           0,        1609,      -5.140899315,      -3.819519328,      -4.147209147,      -7.075502572
          0,           0,        1610,      -5.141519923,      -3.819080898,      -4.147082109,      -7.074433313
          0,           0,        1611,      -5.142557494,      -3.818655519,      -4.146962718,      -7.073360888
          0,           0,        1612,      -5.143434645,       -3.81824691,      -4.146802402,      -7.072287469
          0,           0,        1613,      -5.144225954,         -3.817855,      -4.146606454,      -7.071213126
          0,           0,        1614,      -5.145008345,      -3.817477743,      -4.146327693,      -7.070137912
          0,           0,        1615,      -5.145812135,      -3.817114897,       -4.14601758,      -7.069061884
          0,           0,        1616,      -5.146857174,      -3.816816405,      -4.145719607,       -7.06798498
          0,           0,        1617,      -5.147461893,       -3.81643601,      -4.145456105,      -7.066909096
          0,           0,        1618,      -5.147968761,       -3.81602796,      -4.145219474,      -7.065834393
          0,           0,        1619,       -5.14859135,      -3.815589735,      -4.144994934,       -7.06476074
          0,           0,        1620,      -5.149399069,       -3.81512612,      -4.144798472,       -7.06368775
          0,           0,        1621,      -5.150377221,      -3.814638929,      -4.144635172,      -7.062615091
          0,           0,        1622,      -5.151552909,      -3.814132446,       -4.14454653,      -7.061542394
          0,           0,        1623,      -5.153029082,      -3.813628665,      -4.144526361,      -7.060469151
          0,           0,        1624,      -5.154495452,      -3.813122388,      -4.144495012,      -7.059395028
          0,           0,        1625,      -5.155624067,      -3.812603433,      -4.144512974,      -7.058320066
          0,           0,        1626,      -5.156415135,      -3.812123862,      -4.144615195,      -7.057243965
          0,           0,        1627,      -5.156995394,      -3.811628086,      -4.144733005,      -7.056166433
          0,           0,        1628,      -5.157717318,      -3.811117636,      -4.144879144,      -7.055087498
          0,           0,        1629,      -5.158333754,      -3.810613113,      -4.145019762,      -7.054007412
          0,           0,        1630,       -5.15896189,      -3.810129415,       -4.14512797,       -7.05292641
          0,           0,        1631,      -5.159790573,      -3.809650565,      -4.145285196,      -7.051844315
          0,           0,        1632,      -5.160701438,      -3.809203004,       -4.14547053,       -7.05076122
          0,           0,        1633,      -5.161596438,      -3.808784005,       -4.14559304,      -7.049677982
          0,           0,        1634,      -5.162185959,      -3.808374306,      -4.145630245,      -7.048596848
          0,           0,        1635,       -5.16298704,      -3.807946415,        -4.1456152,      -7.047517831
          0,           0,        1636,      -5.163928922,      -3.807509227,      -4.145633136,      -7.046440901
          0,           0,        1637,      -5.164964978,      -3.807058344,      -4.145696272,      -7.045365959
          0,           0,        1638,      -5.166020582,      -3.806598787,      -4.145766848,      -7.044292687
          0,           0,        1639,      -5.166953118,      -3.806126138,      -4.145877111,      -7.043220836
          0,           0,        1640,      -5.167757185,      -3.805665973,      -4.146004256,      -7.042149998
          0,           0,        1641,       -5.16850648,      -3.805192597,      -4.146170041,      -7.041079551
          0,           0,        1642,      -5.169298071,      -3.804738458,       -4.14634039,      -7.040008846
          0,           0,        1643,      -5.170600879,      -3.804324983,      -4.146439088,      -7.038936925
          0,           0,        1644,      -5.171496743,      -3.803927047,       -4.14649854,      -7.037863484
          0,           0,        1645,      -5.171974365,      -3.803545993,      -4.146518931,      -7.036788339
          0,           0,        1646,      -5.172015453,      -3.803165371,        -4.1465017,      -7.035711289
          0,           0,        1647,      -5.171909084,      -3.802797004,      -4.146476891,       -7.03463199
          0,           0,        1648,      -5.171663868,      -3.802437234,      -4.146430921,       -7.03355017
          0,           0,        1649,      -5.171192915,      -3.802084335,      -4.146394329,      -7.032465635
          0,           0,        1650,      -5.170453524,      -3.801744358,      -4.146372875,      -7.031378146
          0,           0,        1651,      -5.170286131,      -3.801431022,      -4.146385382,      -7.030287495
          0,           0,        1652,      -5.169687689,      -3.801108272,       -4.14642846,      -7.029196382
          0,           0,        1653,      -5.168998691,      -3.800784831,      -4.146460658,      -7.028104967
          0,           0,        1654,      -5.168053444,      -3.800471376,      -4.146541838,      -7.027013008
          0,           0,        1655,      -5.167193403,      -3.800210513,      -4.146689231,      -7.025920401
          0,           0,        1656,      -5.166085716,      -3.799991236,      -4.146925629,      -7.024826736
          0,           0,        1657,      -5.164663764,       -3.79979682,      -4.147244243,      -7.023731583
          0,           0,        1658,      -5.163024278,      -3.799592304,      -4.147602624,       -7.02263477
          0,           0,        1659,      -5.161490048,      -3.799382236,      -4.147965151,      -7.021537695
          0,           0,        1660,      -5.159921697,      -3.799164247,      -4.148372372,      -7.020439208
          0,           0,        1661,      -5.158661458,      -3.798943599,      -4.148866132,      -7.019338723
          0,           0,        1662,      -5.157469084,      -3.798737225,      -4.149358305,      -7.018236266
          0,           0,        1663,      -5.156142254,      -3.798542049,      -4.149811272,      -7.017131787
          0,           0,        1664,        -5.1549737,      -3.798314377,      -4.150250181,      -7.016025404
          0,           0,        1665,      -5.153826822,      -3.798075508,      -4.150648547,      -7.014916732
          0,           0,        1666,      -5.152445909,      -3.797845747,      -4.150978683,      -7.013804895
          0,           0,        1667,      -5.150854047,      -3.797636088,      -4.151218123,      -7.012690455
          0,           0,        1668,       -5.14992432,      -3.797450238,      -4.151352255,      -7.011573407
          0,           0,        1669,      -5.148873885,      -3.797295491,      -4.151424339,      -7.010453855
          0,           0,        1670,      -5.147777923,      -3.797165434,      -4.151469559,       -7.00933124
          0,           0,        1671,      -5.146810006,      -3.797042918,      -4.151491764,      -7.008205978
          0,           0,        1672,      -5.145897635,      -3.796935169,      -4.151478382,      -7.007079401
          0,           0,        1673,      -5.144721115,      -3.796851186,       -4.15144825,      -7.005952417
          0,           0,        1674,      -5.143372806,       -3.79679871,      -4.151424693,      -7.004824929
          0,           0,        1675,      -5.141659123,      -3.796767686,      -4.151394614,      -7.003696966
          0,           0,        1676,      -5.139902905,      -3.796743056,      -4.151380504,      -7.002568279
          0,           0,        1677,      -5.137986002,       -3.79673221,      -4.151327563,      -7.001438675
          0,           0,        1678,      -5.135917887,      -3.796729281,      -4.151281265,      -7.000308013
          0,           0,        1679,      -5.133842516,      -3.796728344,       -4.15129232,      -6.999176101
          0,           0,        1680,      -5.131733272,      -3.796730091,      -4.151367752,      -6.998042701
          0,           0,        1681,      -5.129609328,      -3.796736893,      -4.151491097,      -6.996953569
          0,           0,        1682,      -5.127459333,      -3.796803339,      -4.151731844,      -6.995864795
          0,           0,        1683,      -5.125235937,      -3.796865367,      -4.152034642,      -6.994773995
          0,           0,        1684,       -5.12344632,      -3.796921118,      -4.152358575,      -6.993681047
          0,           0,        1685,      -5.121389489,      -3.796976105,      -4.152718736,       -6.99258816
          0,           0,        1686,      -5.119233616,      -3.797023856,      -4.153118631,      -6.991495487
          0,           0,        1687,      -5.117113987,      -3.797087244,      -4.153598621,       -6.99040567
          0,           0,        1688,      -5.115190488,      -3.797148088,      -4.154005554,      -6.989318831
          0,           0,        1689,      -5.113216436,      -3.797223482,      -4.154376626,      -6.988231975
          0,           0,        1690,      -5.111079003,      -3.797306698,      -4.154695802,      -6.987145251
          0,           0,        1691,      -5.109239221,      -3.797395807,      -4.154971435,      -6.986058462
          0,           0,        1692,      -5.107649605,      -3.797484615,      -4.155205291,      -6.984972725
          0,           0,        1693,      -5.105982747,      -3.797579306,      -4.155395149,      -6.983889772
          0,           0,        1694,       -5.10425315,      -3.797690206,       -4.15550281,      -6.982809337
          0,           0,        1695,      -5.102556551,       -3.79781054,      -4.155567101,      -6.981730886
          0,           0,        1696,      -5.100961341,      -3.797933225,      -4.155586221,      -6.980654178
          0,           0,        1697,       -5.09955437,      -3.798050851,      -4.155622019,      -6.979578986
          0,           0,        1698,      -5.098352897,      -3.798176408,       -4.15577225,      -6.978504293
          0,           0,        1699,      -5.097209331,      -3.798300502,      -4.155955056,       -6.97742978
          0,           0,        1700,      -5.096104866,      -3.798418736,      -4.156135298,      -6.976355241
          0,           0,        1701,      -5.095166126,      -3.798538697,      -4.156346106,      -6.975279867
          0,           0,        1702,      -5.094101442,      -3.798682377,      -4.156574583,      -6.974203572
          0,           0,        1703,      -5.093066482,      -3.798835905,       -4.15683864,      -6.973126675
          0,           0,        1704,       -5.09214113,       -3.79900241,      -4.157110271,      -6.972049202
          0,           0,        1705,      -5.091758497,      -3.799183175,      -4.157364576,      -6.970970361
          0,           0,        1706,       -5.09175871,      -3.799353693,      -4.157654636,      -6.969891335
          0,           0,        1707,      -5.091523399,      -3.799508212,      -4.157984436,      -6.968814077
          0,           0,        1708,      -5.091287592,      -3.799661173,      -4.158329079,      -6.967738755
          0,           0,        1709,      -5.090995112,      -3.799806704,      -4.158732456,      -6.966665354
          0,           0,        1710,      -5.090632223,      -3.799956486,      -4.159216596,       -6.96559368
          0,           0,        1711,      -5.090391585,      -3.800074165,       -4.15977393,      -6.964523517
          0,           0,        1712,      -5.090144933,      -3.800171846,      -4.160398248,      -6.963454651
          0,           0,        1713,      -5.089948585,      -3.800259103,      -4.161080554,       -6.96238682
          0,           0,        1714,      -5.089862815,       -3.80036201,      -4.161800585,      -6.961319777
          0,           0,        1715,      -5.089790748,      -3.800464487,      -4.162631631,      -6.960253183
          0,           0,        1716,      -5.089947747,      -3.800560429,      -4.163554918,      -6.959188057
          0,           0,        1717,      -5.090180788,       -3.80063858,      -4.164483954,      -6.958125231
          0,           0,        1718,      -5.090525222,       -3.80070123,      -4.165420651,      -6.957063025
          0,           0,        1719,      -5.090847651,      -3.800770194,      -4.166363205,      -6.956001463
          0,           0,        1720,       -5.09112395,      -3.800847022,        -4.1673003,      -6.954941368
          0,           0,        1721,      -5.091446673,      -3.800924724,      -4.168235498,      -6.953884585
          0,           0,        1722,      -5.091845634,      -3.800997756,      -4.169173312,      -6.952829056
          0,           0,        1723,       -5.09231682,      -3.801077168,      -4.170113759,      -6.951775032
          0,           0,        1724,      -5.093492362,      -3.801183564,      -4.171057839,      -6.950722859
          0,           0,        1725,      -5.096335967,       -3.80138486,      -4.171966278,      -6.949673477
          0,           0,        1726,       -5.09858602,      -3.801554679,       -4.17286384,      -6.948635912
          0,           0,        1727,      -5.100602718,      -3.801691636,      -4.173775478,      -6.947610793
          0,           0,        1728,      -5.102504899,      -3.801822884,      -4.174698839,      -6.946598438
          0,           0,        1729,      -5.104340407,      -3.801968318,      -4.175608247,      -6.945600753
          0,           0,        1730,      -5.106298881,      -3.802125869,       -4.17652604,      -6.944614773
          0,           0,        1731,      -5.108471942,      -3.802280286,      -4.177488107,      -6.943640097
          0,           0,        1732,      -5.110593631,      -3.802447636,      -4.178444054,      -6.942676427
          0,           0,        1733,      -5.112794374,      -3.802628077,      -4.179380042,      -6.941723417
          0,           0,        1734,      -5.115034969,      -3.802817756,       -4.18031225,       -6.94077998
          0,           0,        1735,      -5.117447837,      -3.803015723,       -4.18125901,      -6.939845093
          0,           0,        1736,      -5.120046635,       -3.80322453,      -4.182244176,      -6.938918242
          0,           0,        1737,      -5.122700374,       -3.80344828,       -4.18326126,      -6.937998938
          0,           0,        1738,      -5.125619678,      -3.803728275,      -4.184323457,      -6.937086447
          0,           0,        1739,       -5.12881945,       -3.80405089,      -4.185459256,      -6.936180002
          0,           0,        1740,      -5.131751321,      -3.804385749,      -4.186567923,      -6.935280143
          0,           0,        1741,      -5.134600648,      -3.804738157,      -4.187655451,      -6.934387514
          0,           0,        1742,      -5.137618237,      -3.805078231,      -4.188700981,      -6.933502826
          0,           0,        1743,      -5.140975603,      -3.805400272,      -4.189731155,      -6.932626625
          0,           0,        1744,      -5.144093539,      -3.805743665,      -4.190765192,      -6.931759272
          0,           0,        1745,      -5.146948742,      -3.806106767,      -4.191780612,      -6.930901059
          0,           0,        1746,      -5.149567669,      -3.806492338,      -4.192773981,       -6.93005226
          0,           0,        1747,      -5.151806422,       -3.80691431,      -4.193710035,      -6.929213187
          0,           0,        1748,      -5.154001079,      -3.807354808,      -4.194585577,      -6.928384084
          0,           0,        1749,      -5.156144091,      -3.807814687,        -4.1954076,      -6.927565156
          0,           0,        1750,      -5.158226021,      -3.808297174,      -4.196188487,      -6.926756532
          0,           0,        1751,      -5.160440433,      -3.808802061,      -4.196979477,      -6.925958404
          0,           0,        1752,      -5.162737948,       -3.80933253,      -4.197776225,      -6.925170924
          0,           0,        1753,      -5.165007118,      -3.809895278,      -4.198543606,      -6.924394167
          0,           0,        1754,      -5.166860768,      -3.810499702,      -4.199316532,      -6.923628618
          0,           0,        1755,       -5.16847479,      -3.811127446,        -4.2000965,       -6.92287489
          0,           0,        1756,      -5.169951609,      -3.811784151,      -4.200896554,       -6.92213346
          0,           0,        1757,      -5.171266312,      -3.812472014,      -4.201732709,      -6.921404882
          0,           0,        1758,      -5.172589467,      -3.813201453,      -4.202572922,      -6.920688779
          0,           0,        1759,      -5.173975779,      -3.813966558,      -4.203531864,      -6.919985671
          0,           0,        1760,      -5.175014529,      -3.814774278,      -4.204519143,      -6.919295777
          0,           0,        1761,      -5.175713545,      -3.815621648,      -4.205511975,       -6.91861935
          0,           0,        1762,      -5.176092669,      -3.816514272,      -4.206490114,      -6.917956423
          0,           0,        1763,      -5.176214638,      -3.817441149,      -4.207485479,      -6.917307085
          0,           0,        1764,      -5.176057897,      -3.818405578,      -4.208481438,      -6.916671465
          0,           0,        1765,      -5.175450491,      -3.819417922,      -4.209470431,      -6.916049461
          0,           0,        1766,      -5.174705649,      -3.820461745,      -4.210443713,      -6.915440502
          0,           0,        1767,      -5.174396319,      -3.821539472,      -4.211400013,      -6.914844782
          0,           0,        1768,      -5.173943956,      -3.822658333,      -4.212386725,      -6.914262059
          0,           0,        1769,      -5.173224728,      -3.823794883,      -4.213396303,      -6.913692329
          0,           0,        1770,      -5.172373533,      -3.824956379,      -4.214465095,      -6.913135275
          0,           0,        1771,      -5.171533997,      -3.826138303,       -4.21560248,      -6.912590376
          0,           0,        1772,      -5.170885222,      -3.827328683,      -4.216787486,      -6.912057339
          0,           0,        1773,      -5.170064656,      -3.828523578,      -4.218063744,      -6.911535707
          0,           0,        1774,      -5.169394934,      -3.829725469,      -4.219427235,      -6.911024999
          0,           0,        1775,      -5.168836276,      -3.830939664,      -4.220864201,       -6.91052487
          0,           0,        1776,      -5.168264433,      -3.832167354,      -4.222378877,      -6.910034846
          0,           0,        1777,      -5.167710797,      -3.833423713,      -4.223958098,      -6.909554362
          0,           0,        1778,      -5.167269522,      -3.834701822,      -4.225626194,      -6.909082766
          0,           0,        1779,      -5.166873985,      -3.835993346,        -4.2274279,      -6.908619339
          0,           0,        1780,      -5.166548445,      -3.837324605,      -4.229299832,      -6.908162011
          0,           0,        1781,      -5.166261055,       -3.83870746,       -4.23121874,      -6.907711604
          0,           0,        1782,      -5.165957823,      -3.840122504,      -4.233154606,      -6.907267536
          0,           0,        1783,      -5.165822544,      -3.841581496,      -4.235121906,      -6.906828755
          0,           0,        1784,      -5.165876124,      -3.843090474,      -4.237105193,      -6.906394515
          0,           0,        1785,      -5.166111482,      -3.844655628,      -4.239094772,      -6.905964103
          0,           0,        1786,      -5.166515065,      -3.846284472,      -4.241051143,      -6.905536864
          0,           0,        1787,      -5.167163958,      -3.847972426,      -4.242973044,      -6.905113106
          0,           0,        1788,      -5.167933519,      -3.849722721,      -4.244837801,      -6.904695649
          0,           0,        1789,      -5.168877798,      -3.851536777,       -4.24662176,      -6.904279517
          0,           0,        1790,      -5.170498417,      -3.853449981,      -4.248345667,      -6.903863667
          0,           0,        1791,      -5.172433093,      -3.855469355,      -4.250086319,      -6.903447252
          0,           0,        1792,      -5.174004699,      -3.857555542,      -4.251683383,      -6.903030116
          0,           0,        1793,      -5.175475769,       -3.85967873,      -4.253121472,      -6.902612222
          0,           0,        1794,      -5.176878108,      -3.861851169,      -4.254389409,      -6.902193881
          0,           0,        1795,      -5.178599793,      -3.864059331,      -4.255441156,      -6.901775676
          0,           0,        1796,      -5.181744175,      -3.866343587,       -4.25637934,      -6.901351566
          0,           0,        1797,      -5.185387247,      -3.868678591,      -4.257182447,      -6.900927482
          0,           0,        1798,      -5.188192348,       -3.87102392,      -4.257906392,      -6.900507596
          0,           0,        1799,      -5.190676901,      -3.873371838,      -4.258542332,      -6.900090826
          0,           0,        1800,      -5.193343045,       -3.87571885,      -4.259037341,      -6.899676043
          0,           0,        1801,      -5.195825957,      -3.878064442,      -4.259530975,      -6.899261935
          0,           0,        1802,       -5.19812472,      -3.880409032,      -4.260055279,      -6.898847388
          0,           0,        1803,      -5.200449934,       -3.88274623,      -4.260629613,      -6.898430803
          0,           0,        1804,      -5.202844663,      -3.885066127,       -4.26125631,      -6.898010819
          0,           0,        1805,      -5.205257557,      -3.887396464,      -4.261989534,      -6.897583888
          0,           0,        1806,      -5.207581201,      -3.889711615,      -4.262827505,      -6.897148717
          0,           0,        1807,      -5.209614932,       -3.89200286,      -4.263739416,       -6.89670674
          0,           0,        1808,       -5.21126806,      -3.894276611,      -4.264732977,      -6.896255435
          0,           0,        1809,      -5.212812874,      -3.896527109,      -4.265829919,      -6.895793006
          0,           0,        1810,      -5.214136435,      -3.898753867,      -4.267009653,       -6.89531844
          0,           0,        1811,      -5.215029592,      -3.900969468,      -4.268228351,      -6.894831185
          0,           0,        1812,      -5.215691375,       -3.90315399,      -4.269485027,      -6.894330517
          0,           0,        1813,      -5.216056905,      -3.905316752,      -4.270744922,      -6.893815743
          0,           0,        1814,      -5.216153928,      -3.907476858,      -4.272014992,      -6.893297622
          0,           0,        1815,      -5.216066758,      -3.909617531,      -4.273330365,      -6.892767754
          0,           0,        1816,      -5.215614699,      -3.911737892,      -4.274707307,      -6.892222941
          0,           0,        1817,      -5.214909026,       -3.91383804,      -4.276128336,      -6.891662616
          0,           0,        1818,      -5.214003331,      -3.915937417,        -4.2775755,        -6.8910867
          0,           0,        1819,      -5.212916506,      -3.918025618,      -4.279069953,       -6.89049507
          0,           0,        1820,      -5.211593583,      -3.920102063,      -4.280593526,      -6.889887796
          0,           0,        1821,      -5.210171366,      -3.922181044,      -4.282182532,      -6.889265017
          0,           0,        1822,      -5.208656029,      -3.924258561,      -4.283860873,       -6.88862677
          0,           0,        1823,       -5.20698014,      -3.926315244,      -4.285560816,      -6.887973419
          0,           0,        1824,      -5.205167172,      -3.928327052,      -4.287200965,      -6.887305427
          0,           0,        1825,      -5.203162282,      -3.930309355,      -4.288795805,      -6.886623354
          0,           0,        1826,      -5.201089697,      -3.932270069,      -4.290358976,       -6.88592807
          0,           0,        1827,      -5.199042174,      -3.934206433,      -4.291882734,      -6.885220376
          0,           0,        1828,      -5.197124854,      -3.936128014,      -4.293378046,      -6.884501055
          0,           0,        1829,       -5.19522715,      -3.938037023,      -4.294908377,      -6.883770503
          0,           0,        1830,      -5.193629742,      -3.939910719,       -4.29644482,      -6.883029539
          0,           0,        1831,       -5.19228533,       -3.94174852,      -4.297982358,      -6.882278967
          0,           0,        1832,      -5.191090619,      -3.943550203,      -4.299532653,      -6.881519554
          0,           0,        1833,      -5.190209072,      -3.945311499,      -4.301133903,      -6.880752006
          0,           0,        1834,      -5.189529447,      -3.947050485,      -4.302691898,      -6.879977131
          0,           0,        1835,      -5.188991015,      -3.948773694,      -4.304230871,      -6.879195573
          0,           0,        1836,       -5.18855274,      -3.950476421,      -4.305772934,      -6.878407773
          0,           0,        1837,      -5.188256444,       -3.95214263,      -4.307312142,        -6.8776142
          0,           0,        1838,      -5.188219749,      -3.953763364,      -4.308871086,      -6.876815201
          0,           0,        1839,      -5.188425786,      -3.955342472,      -4.310438196,       -6.87601108
          0,           0,        1840,      -5.188821749,      -3.956890799,      -4.312016942,      -6.875202132
          0,           0,        1841,      -5.189436401,      -3.958396316,      -4.313645863,      -6.874388736
          0,           0,        1842,      -5.190330726,      -3.959848098,      -4.315301745,      -6.873571476
          0,           0,        1843,      -5.191640649,      -3.961263997,      -4.316962982,      -6.872751017
          0,           0,        1844,      -5.193308973,      -3.962594774,      -4.318676296,       -6.87192052
          0,           0,        1845,      -5.195262883,      -3.963898089,      -4.320388089,      -6.871076027
          0,           0,        1846,      -5.197471481,      -3.965180879,       -4.32207995,      -6.870229696
          0,           0,        1847,      -5.199774935,      -3.966444923,       -4.32371304,      -6.869382042
          0,           0,        1848,      -5.202461542,      -3.967655059,      -4.325308934,      -6.868533661
          0,           0,        1849,      -5.205169808,      -3.968841589,      -4.326854487,      -6.867685242
          0,           0,        1850,      -5.208026374,      -3.969989597,      -4.328362667,      -6.866837791
          0,           0,        1851,      -5.211154034,      -3.971100354,      -4.329816123,      -6.865991924
          0,           0,        1852,      -5.214936013,      -3.972128591,      -4.331314206,      -6.865146875
          0,           0,        1853,      -5.218512231,      -3.973115698,      -4.332793013,      -6.864306633
          0,           0,        1854,      -5.222064032,      -3.974040867,      -4.334224973,      -6.863472025
          0,           0,        1855,       -5.22555577,      -3.974894587,      -4.335662253,      -6.862643733
          0,           0,        1856,      -5.228948484,       -3.97570927,      -4.337184743,      -6.861822101
          0,           0,        1857,      -5.232296631,      -3.976502942,      -4.338812406,       -6.86100704
          0,           0,        1858,      -5.235665469,      -3.977265294,      -4.340502025,      -6.860198908
          0,           0,        1859,      -5.238935558,      -3.977982063,      -4.342242011,      -6.859397897
          0,           0,        1860,      -5.242119557,      -3.978663722,      -4.344030679,      -6.858603669
          0,           0,        1861,      -5.245419409,       -3.97929966,      -4.345871384,       -6.85781597
          0,           0,        1862,       -5.24872656,      -3.979902269,      -4.347767105,      -6.857034668
          0,           0,        1863,      -5.251961217,      -3.980473396,      -4.349716631,      -6.856259681
          0,           0,        1864,      -5.255084955,      -3.981013002,      -4.351720987,      -6.855491106
          0,           0,        1865,      -5.258094142,      -3.981528077,      -4.353779226,      -6.854728873
          0,           0,        1866,      -5.260756619,      -3.982046151,      -4.355868261,      -6.853972963
          0,           0,        1867,      -5.263292499,      -3.982547827,      -4.358035516,      -6.853222663
          0,           0,        1868,       -5.26551751,      -3.983038443,      -4.360270418,      -6.852478406
          0,           0,        1869,      -5.267334775,      -3.983520687,      -4.362561772,      -6.851740387
          0,           0,        1870,      -5.268930949,      -3.983986586,      -4.364897378,      -6.851008668
          0,           0,        1871,      -5.270431964,      -3.984442099,      -4.367331133,      -6.850282975
          0,           0,        1872,      -5.271810355,      -3.984894774,      -4.369808609,      -6.849563536
          0,           0,        1873,      -5.273089511,      -3.985347374,      -4.372341907,      -6.848850465
          0,           0,        1874,       -5.27440158,      -3.985832793,      -4.374921878,      -6.848144105
          0,           0,        1875,      -5.275785042,      -3.986310929,      -4.377579116,      -6.847444478
          0,           0,        1876,      -5.277227354,      -3.986778983,      -4.380319123,       -6.84675157
          0,           0,        1877,      -5.278500126,      -3.987253182,      -4.383087229,      -6.846065412
          0,           0,        1878,      -5.279733562,      -3.987726399,      -4.385917897,      -6.845385997
          0,           0,        1879,      -5.280860613,      -3.988190478,      -4.388813084,      -6.844713279
          0,           0,        1880,      -5.282163402,      -3.988609309,      -4.391757498,      -6.844047244
          0,           0,        1881,      -5.283602212,      -3.989013734,       -4.39476934,      -6.843387753
          0,           0,        1882,      -5.285131448,      -3.989450628,      -4.397851294,      -6.842734817
          0,           0,        1883,      -5.286808681,      -3.989911166,      -4.401030154,        -6.8420878
          0,           0,        1884,      -5.288335322,      -3.990378963,      -4.404125752,       -6.84144684
          0,           0,        1885,      -5.289951566,      -3.990852127,      -4.407271049,      -6.840811709
          0,           0,        1886,      -5.292927121,       -3.99132598,      -4.410526683,      -6.840181753
          0,           0,        1887,      -5.296900725,       -3.99177492,      -4.413847682,      -6.839556231
          0,           0,        1888,      -5.300311117,      -3.992200404,      -4.417196042,      -6.838934897
          0,           0,        1889,      -5.303486262,      -3.992619575,      -4.420535995,      -6.838317435
          0,           0,        1890,      -5.306592317,      -3.993043536,      -4.423845325,      -6.837703615
          0,           0,        1891,      -5.309725152,      -3.993484577,      -4.427105796,      -6.837093269
